:ID,name,:LABEL
6991770472426875543,四则运算,question
-6419411637945390593,(u+v)'=u'+v',answer
-5269435342632425916,(uv)'=u'v',answer
-769874878791152740,(uv)'=u'v+uv',answer
-7991860942203501570,(u/v)'=(u'vuv')/v^2,answer
-5355003644046037778,常见导数,question
8158454173042422280,"y=c(常数),y'=0",answer
-393416357690934955,"y=pow(x,a),y'=a·pow(x,a1)",answer
-6211041571506591558,"y=pow(a,x),y'=pow(a,x)·ln(a)",answer
-2691319516548064673,"y=log(a,x),y'=1/(xlna);特别的ln(x)=1/x",answer
5671144745355790619,"y=sin(x),y'=cos(x)",answer
-3725582857412979054,"y=cos(x),y'=sin(x)",answer
7004811862121870615,"y=tan(x),y'=1/(cos(x)^2)",answer
-2774611997239814991,复合函数的运算法则,question
-6364571325739000757,"若y=f(g(x)),y'=f'(g(x))·g'(x),前提是g在x处可导，f在g(x)处可导",answer
-448667838935971536,莱布尼兹公式,question
-8304786406637992254,"若u(x),v(x)均n阶可导，则![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8xl2xwg4ij307000udfv.jpg)",answer
1097579729071702837,切线方程,question
6654817774177864099,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8xko8hysoj306c0123yi.jpg),answer
-5940383905461096879,法线方程,question
4349951249975468960,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8xkomfj6lj309c01amx9.jpg),answer
-725543027068645563,费马定理,question
-278510597889827605,f在x0的邻域内有定义，且恒满足：f(x)<=f(x0)｜f(x)>=f(x0),answer
-5327129162614682250,f在x0处可导，则满足f'(x0)=0,answer
1585529481579859869,拉格朗日中值定理,question
3287690773160557949,设函数f(x)满足条件：,answer
7078082751749508433,"\[a,b]上连续",answer
6511827801560628731,"\(a,b)内可导，则\(a,b)存在ζ，使得f(b)f(a)=f'(ζ)(ba)",answer
-1712288761157982664,柯西中值定理,question
6623850494262172031,"设函数f(x),g(x)满足条件：",answer
224403496526638992,"\(a,b)内可导，且f'(x)和g'(x)存在，且g'(x)!=0",answer
-8056908197675354312,"则\(a,b)存在ζ，使得(f(b)f(a))g'(ζ)=f'(ζ)(g(b)g(a))",answer
-2966802032878178908,期望,question
6561923314848222903,离散型随机变量的一切可能的取值xi与对应的概率Pi(=xi)之积的和称为该离散型随机变量的数学期望（设级数绝对收敛），记为E(x)。随机变量最基本的数学特征之一。它反映随机变量平均取值的大小。又称期望或均值。,answer
-5863039179139063574,若随机变量X的分布函数F(x)可表示成一个非负可积函数f(x)的积分，则称X为连续性随机变量，f(x)称为X的概率密度函数（分布密度函数）。,answer
-6302154571360341183,E(ax+by+c)=aE(x)+bE(y)+c,answer
-2162189494647673688,如果x和y独立，E(xy)=E(x)E(y),answer
9043962032853393811,方差,question
-53013097870470249,方差是各个数据与平均数之差的平方的平均数。在概率论和数理统计中，方差（英文Variance）用来度量随机变量和其数学期望（即均值）之间的偏离程度。在许多实际问题中，研究随机变量和均值之间的偏离程度有着很重要的意义。,answer
6899078626756994332,方差刻画了随机变量的取值对于其数学期望的离散程度。,answer
2526329363020383811,方差深入：,answer
8286720439213621551,很显然，均值描述的是样本集合的中间点，它告诉我们的信息是很有限的，而标准差给我们描述的则是样本集合的各个样本点到均值的距离之平均。以这两个集合为例，[0，8，12，20]和[8，9，11，12]，两个集合的均值都是10，但显然两个集合差别是很大的，计算两者的标准差，前者是8.3，后者是1.8，显然后者较为集中，故其标准差小一些，标准差描述的就是这种“散布度”。之所以除以n1而不是除以n，是因为这样能使我们以较小的样本集更好的逼近总体的标准差，即统计上所谓的“无偏估计”。而方差则仅仅是标准差的平方。,answer
883415775508340379,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91zkdv6ukj308700kweb.jpg),answer
-9057868565375155353,如果x和y独立，![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91zl5np3yj308600kt8j.jpg),answer
-807621070423342161,标准差,question
1953976528444577042,标准差（StandardDeviation），也称均方差（meansquareerror），是各数据偏离平均数的距离的平均数，它是离均差平方和平均后的方根，用σ表示。标准差是方差的算术平方根。标准差能反映一个数据集的离散程度。平均数相同的，标准差未必相同。,answer
5423873318277177385,协方差,question
-7372356708439201780,协方差分析是建立在方差分析和回归分析基础之上的一种统计分析方法。方差分析是从质量因子的角度探讨因素不同水平对实验指标影响的差异。一般说来，质量因子是可以人为控制的。回归分析是从数量因子的角度出发，通过建立回归方程来研究实验指标与一个（或几个）因子之间的数量关系。但大多数情况下，数量因子是不可以人为加以控制的。,answer
1713348782905521640,在概率论和统计学中，协方差用于衡量两个变量的总体误差。而方差是协方差的一种特殊情况，即当两个变量是相同的情况。,answer
8114071719926431735,"Cov(x,y)=E((xE(x))(yE(y)))",answer
282327079994266824,"Cov(c+ax,d+by)=abCov(x,y)",answer
5072244282816324191,相关系数,question
-8285129350657782143,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91zq1gbe7j306601ct8k.jpg),answer
-3847484638029298675,"\[1,1]之间，值越接近1，说明两个变量正相关性（线性）越强。越接近1，说明负相关性越强，当为0时，表示两个变量没有相关性",answer
6785135892459336296,均匀分布,question
8610936714333747765,"离散随机变量的均匀分布：假设X有k个取值：x1,x2,...,xk则均匀分布的概率密度函数为:",answer
3400671768908777120,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91ysz3sxsj30aw023glh.jpg),answer
-8858472519123582777,伯努利分布,question
7919292386288231291,"伯努利分布：参数为p∈[0,1]，设随机变量X∈{0,1}，则概率分布函数为：",answer
8116449803011058922,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91yyoulv0j306m00lmwz.jpg),answer
3136829534100409745,期望为p，方差为p(1p),answer
-6328973675783661092,二项分布,question
5953151189161948948,独立重复地进行n次试验中，成功x次的概率:,answer
-6313296499794387181,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91z2sy9m5j308800ja9w.jpg),answer
8874597114899192891,期望为np，方差为np(1p),answer
206728880193059552,高斯分布,question
-8712734336172781723,我们在做模型训练的之后，随机变量取值范围是实数，大多数情况下都假设变量服从高斯分布，原因：,answer
8548163085986028196,随机变量大多数情况下有若干个因素组合而成，中心极限定理表明，多个独立随机变量的和近似正态分布,answer
6723606046435716643,在具有相同方差的所有可能的概率分布中，正态分布的熵最大（即不确定性最大）；熵大带来的信息量多,answer
3329139864906746918,典型的一维正态分布的概率密度函数为:,answer
3085731683275538933,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91z5lcnmcj30dk02fa9z.jpg),answer
-5818016140031778507,拉普拉斯分布,question
-7592403064084806089,概率密度函数：,answer
-8733266718117768566,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91z66211aj309c01hjr9.jpg),answer
-8094477874823255696,期望为u，方差为2γ^2,answer
6742956313533239306,拉普拉斯分布比高斯分布更加尖锐和狭窄，在正则化中通常会利用该性质,answer
4211817258629448001,泊松分布,question
1709487402032323563,假设已知事件在单位时间（或者单位面积）内发生的平均次数为λ，则泊松分布描述了：事件在单位时间（或者单位面积）内发生的具体次数为k的概率。,answer
-3246206372398309549,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91z8oplp1j306f01g0sk.jpg),answer
-8303726745290962951,期望：λ，方差为：λ,answer
-1281972474977320676,条件概率,question
242897760026382990,P(A/B)=P(AB)/P(B),answer
-7300420164915352591,独立,question
-5942843378076937941,P(AB)=P(A)P(B),answer
8066926376943784911,概率基础公式,question
-2693868727601049167,加法：P(A+B)=P(A)+P(B)P(AB),answer
5747394601710814701,减法：P(AB)=P(A)P(AB),answer
7578293378069828861,乘法：P(AB)=P(A)P(B/A),answer
-7707513113877203403,全概率：,question
8879992570336779437,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g920h3l62yj305u00qweb.jpg),answer
-8442782436782295534,贝叶斯,question
-721131962831853951,P(B/A)=P(B)*P(A/B)/P(A),answer
5199853639570631415,切比雪夫不等式,question
-7354846326910509857,"p(|xu|>k∂)<=1/(k^2),满足k>0,u为期望,∂为标准差",answer
-3796879499793283906,绝大多数数据都应该在均值附近,answer
708492972345550094,抽球,question
-7843880446284488613,有放回的抽取，抽取m个排成一列，求不同排列总数：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g920jcfb42j300n00d0s5.jpg),answer
6950074001357719072,无放回的抽取，抽取m个排成一列，求不同排列总数:![](https://tva1.sinaimg.cn/large/006y8mN6gy1g920kqhlhbj301w015we9.jpg),answer
7138155078292811173,纸牌问题,question
-3006485380985932218,问题：54张牌，分成6份，每份9张牌，大小王在一起的概率？,answer
-4725958549048758722,54张牌分成6等份，共有M=(C54取9)*(C45取9)*...种分法。,answer
4800888254794111355,其中大小王在同一份的分法有N=(C6取1)*(C52取7)*(C45取9)*...种。,answer
8137367792907543912,因此所求概率为P=N/M,answer
3105618433220790235,棍子/绳子问题,question
-7824303744078065883,问题：一根棍子折三段能组成三角形的概率？,answer
103677003216988331,假设：棍子长度为1，第一段长度为x，第二段长度为y，第三段长度1xy,answer
2362312339900490198,分母：总样本空间为：1*1=1,answer
6765844282768289589,分子：两边之和大于第三边，得1/8,answer
-6059535317857575625,问题：某城市发生一起汽车撞人逃跑事件，该城市只有两种颜色的车，蓝20%绿80%，事发时现场只有一个目击者，他指正是蓝车，但根据专家分析，当时那种条件下能看正确的可能性是80%，那么肇事的车是蓝车的概率是多少？,answer
3031678749101902912,假设事件A为目击者指正蓝车，事件B为肇事车为蓝车，事件C为肇事车为绿车，那么有：,answer
7176958568392767927,0.2`*`0.8/(0.2`*`0.8+0.8`*`0.2)=0.5,answer
-1464576635479891763,选择时间问题,question
-4507534976841792048,"问题：一个活动,n个女生手里拿着长短不一的玫瑰花,无序的排成一排,一个男生从头走到尾,试图拿更长的玫瑰花,一旦拿了一朵就不能再拿其他的,错过了就不能回头,问最好的策略及其概率?",answer
7003394913176383180,1/e,answer
3510063677937010394,0~1均匀分布的随机器如何变化成均值为0，方差为1的随机器,question
7776727688794084776,均匀分布：,answer
6024669128193226916,E(x)=(a+b)/2,answer
1475161169215007139,标准差：D(x)=(ba)^2/12,answer
5092425697139714872,所以只需要对x做变换：sqrt(12(x1/2))即可,answer
2396283109794290723,抽红蓝球球,question
4260017884481129217,问题：抽蓝球红球，蓝结束红放回继续，平均结束游戏抽取次数,answer
7858854040411054434,假设设抽到蓝球的概率为p，设抽到红球的概率为q，那么抽取到的次数为：1·p+2p·q+...+np·q^(n1),answer
1253538768912298362,"可得E=p\[1+2q+...+nq^(n1)],令1+2q+...+nq^(n1)=s，再由s为等比公式和ssq得，E=1/p",answer
-5389898035445895273,泰勒公式,question
8705897928441978325,定义：f(x)在x0处的邻域内有n+1阶的导数，在x0的邻域内的任x，x和x0之间至少存在一个ζ，使得,answer
3049793549390890440,f(x)=f(x0)+f'(x0)(xx0)+1/2!f''(x0)(xx0)^2+...+Rn(x),answer
3777390215761286807,其中，Rn(x)=f<n+1>(ζ)/(n+1)!(xx0)^(n+1)，为泰勒余项,answer
-2871248942578116006,常见泰勒公式,question
6850832732153225104,![](https://i.bmp.ovh/imgs/2019/11/0a10d9591cc0c4ac.png),answer
6357816442943426159,迭代公式推导,question
-2846449081046200343,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g9bfple4x4j303x00i742.jpg),answer
7341081381123544121,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g9bfr2t8flj306l00mmwz.jpg),answer
-3057611148037247114,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g9bfruh1klj3043015wea.jpg),answer
-1919599392443612141,这边是2次，所以直接以y=x^2化简了,answer
6355160086335492094,实现它,question
-3646821570676394763,"defget_ans(nums,count=10000):",answer
1155428306009933858,ans=nums,answer
-2913559977826046863,ifnotans:,answer
1330732700853179263,returnans,answer
-7844548105954774602,Times=0,answer
-4678871516115215712,whileTimes<count:,answer
893422785288171158,ans=0.5*(ans+nums/ans),answer
5022371395463138013,Times+=1,answer
-2067415441552551001,范数,question
6471280280827314514,1范数：各列绝对值和的最大值,answer
-3791827058965126802,"2范数：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91zwforqmj302i00n0si.jpg),矩阵$A^TA$的最大特征值开平方根",answer
-1381918510893845359,特征值分解，特征向量,question
4024443754798874969,特征值分解可以得到特征值与特征向量,answer
-3447201635020927927,特征值表示的是这个特征到底有多重要，而特征向量表示这个特征是什么,answer
5515626025977230648,"矩阵A的特征值与其特征向量![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91zxnzwesj300h00h0rz.jpg),特征值![](https://tva1.sinaimg.cn/large/006y8mN6gy1g91zy0ybcpj300a00c0pd.jpg)满足：",answer
3719337037186314750,也可写成：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g9201wcuefj303600qa9u.jpg),answer
6814750028694920201,其中，Q为特征向量组成的矩阵，∑为特征值由大到小组成的矩阵,answer
1237103148883053696,正定性,question
-7587290786712379180,如何判断矩阵的正定性？,answer
-6427019373406520185,矩阵的特征值大于等于0，半正定,answer
-1964831700261697881,矩阵的特征值大于0，正定,answer
562790841596578188,正定性的用途？,answer
-6016552776261888694,Hessian矩阵正定性在梯度下降的应用,answer
9140862082363415505,"若Hessian正定,则函数的二阶偏导恒大于0，,函数的变化率处于递增状态，判断是否有局部最优解",answer
-4296649260230637919,在svm中核函数构造的基本假设,answer
3095269185501462695,统计方法,question
-4415695384910422538,3∂原则,answer
4151088691598871099,数据需要服从正态分布,answer
1576717704334346736,只能解决一维问题：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m954lh5tj301h00gdfl.jpg),answer
-8018429297363776537,基于正态分布的离群点检测方法,answer
5700397476019990954,一元高斯分布校验：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m91basuwj306201h0sl.jpg)，如果概率值大小离群则代表为异常点,answer
-6381794096613393478,多元高斯分布检测：,answer
7466264943733087084,假设n维的数据集合![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9e4sjkoj303000it8l.jpg)，可以计算n维的均值向量![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9ewbb1cj304b00igli.jpg),answer
6961577936197373001,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9fdr3xfj30140080sl.jpg)的协方差矩阵：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9fly7rpj306g00ja9z.jpg),answer
-5264855477297911555,得到![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9gzmd1cj30bz01874b.jpg),answer
-3134845913432826567,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m92kshc2j30d6073dft.jpg),answer
5919971798910773045,马氏距离,answer
1919405134982180219,假设![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9kw2qf3j300900awec.jpg)是均值向量，其中S是协方差矩阵。,answer
3657162960337993535,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9kguzdgj307e00lmx3.jpg),answer
-2234906094558320723,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9rdqiqjj300g00h0sl.jpg)统计检验,answer
8123095226541758355,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9ryphxxj304u00kmx2.jpg),answer
6734256808223819819,"![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9sgjwk1j300d00awec.jpg)是a在第i维上的取值,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8m9sljfhpj300g00e0sl.jpg)是所有对象在第i维的均值，n是维度",answer
-1656766438680601100,箱型图,answer
2860979937952398771,"IQR，\[Q13/2(Q3Q1),Q3+3/2(Q3Q1)]",answer
5849469982824099920,矩阵分解方法,question
-4231732632408560867,PCA,answer
842326597379328029,去除均值后的协方差矩阵对应的特征值和特征向量，按照特征值排序，topN个特征向量组成新的低维空间,answer
19264605160471329,核心：在于组合原始的特征，使得新的原始数据在新的低维度空间中的方差更大，特征更有区分力,answer
-379953004773212748,问题是没有做到剔除，只是对空间上的表现进行了优化，尽可能的压缩异常点在新空间中作用,answer
-8374883323951181034,SVD,answer
8192368858953626188,假设dataMat是一个p维的数据集合，有N个样本，它的协方差矩阵是X。那么协方差矩阵就通过奇异值分解写成：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8man1o3trj302h00hmx1.jpg),answer
-2696267579992309711,"其中P是一个(p,p)维的正交矩阵，它的每一列都是X的特征向量。D是一个(p,p)维的对角矩阵，包含了特征值![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8manhjc7qj301n00ga9x.jpg)。",answer
6843551864432745591,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8mar6eb43j304300h746.jpg)可以认为是dataMat在主成分topj上的映射,answer
897107352973402709,最后还需要拉回原空间：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8mb1hmrmnj306w00i747.jpg),answer
5348803601696498436,异常值分数（outlierscore）：![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8maynk5wkj30a300mjrc.jpg)+![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8mayu64x7j305500mt8m.jpg),answer
4637383168815041322,特征值和特征向量的本质是什么？,question
-2489839743169891054,一个特征向量可以看成2维平面上面的一条线，或者高维空间里面的一个超平面,answer
-4309672187449971985,特征向量所对应的特征值反映了这批数据在这个方向上的拉伸程度,answer
-6232159833030152063,矩阵乘法的实际意义？,question
4077764194149126316,两个矩阵相乘的意义是将右边矩阵中的每一列列向量变换到左边矩阵中每一行行向量为基所表示的空间中去。,answer
6632381298958005304,矩阵点乘向量的意义是将右边的向量变换到左边矩阵中每一行行向量为基所表示的空间中去。,answer
-8889067267231713980,密度的离群点检测,question
-4171816755710025319,定义密度为到k个最近邻的平均距离的倒数。如果该距离小，则密度高，反之亦然。另一种密度定义是使用DBSCAN聚类算法使用的密度定义，即一个对象周围的密度等于该对象指定距离d内对象的个数。,answer
8996197060978468180,我们可以通过随机选择联通点，人为设置联通点附近最小半径a，半径内最小容忍点个数b，再考虑密度可达，形成蓝色方框内的正常数据区域，剩下的黄色区域内的点即为异常点。,answer
-7335635866719831823,LocalOutlierFactor算法,answer
-1190430548417035448,孤立森林:![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8mcoswixrj30iy0em0tb.jpg),answer
675397106794938765,经验1：每棵树的最大深度limitlength=ceiling(log2(样本大小)),answer
5964058821692571043,经验2：树的个数在256棵以下,answer
-4193286709383767093,缺点：,answer
2064738164042609827,计算量大：o(n^2),answer
7937734001490548638,需要人为选择阈值,answer
-4634696187433983046,聚类的离群点检测,question
3721574207380062665,一个对象是基于聚类的离群点，如果该对象不强属于任何簇，那么该对象属于离群点。,answer
-4627437899916407147,缺点也就是聚类的缺点，包括初始点对结果的影响，数据是否保持凸型对结果对影响，簇的个数的选择,answer
-8890674241826804384,如何处理异常点？,question
3638128001610077390,删除含有异常值的记录：直接将含有异常值的记录删除；,answer
4877419086850196027,视为缺失值：将异常值视为缺失值，利用缺失值处理的方法进行处理；,answer
-8742006723217211794,平均值修正：可用前后两个观测值的平均值修正该异常值；,answer
8067668981339319211,生成列新特征：category异常,answer
-2641158538884515097,不处理：直接在具有异常值的数据集上进行数据挖掘；,answer
-418649848180980998,为什么要对数据进行采样平衡,question
3134633603086858949,"下采样：克服高维特征以及大量数据导致的问题,有助于降低成本,缩短时间甚至提升效果",answer
1622411140970498375,上采样：均衡正负样本的数据，避免数据不平衡导致分类器对正负样本的有偏训练,answer
-2676737863783670069,比如99%为正样本，1%为负样本，如果分类器把所以样本预测为正样本则准确率高达99%，显然不符合实际情况,answer
-3950916339468957555,是否一定需要对原始数据进行采样平衡,question
1227671378249493085,否。,answer
8674001385248714904,采样前后会对原始数据的分布进行改变，可能导致泛化能力大大下降,answer
607218849341284723,采样有一定概率会造成过拟合，当原始数据过少而采样量又很大当时候，造成大量数据被重复，造成模型训练的结果有一定的过拟合,answer
3527642468920719739,有哪些常见的采样方法？,question
2424019200324656778,随机采样,answer
-7116986342290192271,无放回的简单抽样：每条样本被采到的概率相等且都为1/N,answer
5022968471735253116,有放回的简单抽样：每条样本可能多次被选中,answer
5591784523057089922,上采样：即合理地增加少数类的样本,answer
1612916689629341139,下采样：欠抽样技术是将数据从原始数据集中移除,answer
-1743100014438749882,平衡采样：考虑正负样本比,answer
4937072691742720637,分层采样：通过某一些feature对数据进行切分，按照切分后的占比分别进行采样,answer
-1388663601699248265,"整体采样：先将数据集T中的数据分组成G个互斥的簇,然后再从G个簇中简单随机采样s个簇作为样本集",answer
-3728837311649438854,合成采样,answer
-6057615709363668905,"相对于采样随机的方法进行上采样,还有两种比较流行的上采样的改进方式：",answer
-6697995379474958779,SMOTE,answer
-5570844803910172736,"x_new=x+rand(0,1)*(x′−x)",answer
-2385427454031233568,**带来新样本的同时有可能造成不同类别样本之间的重合**,answer
-3322398126167609217,BorderlineSMOTE为了解决上面的问题，在x_new生成之前，会先判断x这个点是否周围都是同类别的点,answer
7615414869616595270,ADASYN,answer
7456239091783266824,同上，也是在构造样本点的过程中考虑了正负样本比,answer
-4963009477270132045,平衡欠采样,answer
-2520074413569032287,EasyEnsemble，利用模型融合的方法（Ensemble）,answer
4172473738201676822,少样本不变，多样本拆分成N份，分别组合进行模型训练后进行模型融合,answer
-510085077402568446,BalanceCascade，利用模型融合的方法（Boost）,answer
-4538172138116110249,每次剔除预测正确的多数样本，加入新的未预测的多数样本,answer
-5251982481923931951,NearMiss,answer
-6222807498045476328,选择离各种情况下的少数样本位置最远的多数样本进行训练,answer
4075053328421109209,能否避免采样？,question
815634199483811378,可以通过修改模型训练中的loss权重，比如罗辑回归中进行case_weight的调整，adaboost中对样本错分权重的改变等等。,answer
-2615989551301480846,你平时怎么用采样方法？,question
4177976655899400904,尽量避免使用合成采样的方式去做数据填充，总结如下：,answer
-5691495769256144595,由于项目中时间的充裕问题，填充的结果往往是正负样本交叠且无感知的，会干扰分类器,answer
-7085528429964064358,通常我们引入的特征不仅仅是连续变量，在分类变量上合成采样表现并不优秀,answer
216496178197878670,合成采样往往无法与后序模型进行结合使用，比如随机采样可以引入模型交叉，比如平衡欠采样可以引入模型融合,answer
-4122941945510944880,为什么需要对数据进行变换？,question
3326460904590817708,避免异常点：比如对连续变量进行份桶离散化,answer
6458054994557855403,可解释性或者需要连续输出：比如评分卡模型中的iv+woe,answer
-1691121148448134459,使得原始数据的信息量更大：比如log/sqrt变换,answer
1132565811986725001,归一化和标准化之间的关系？,question
-3311551332216045368,归一化(maxmin),answer
3680892127532703166,缩放仅仅跟最大、最小值的差别有关，只是一个去量纲的过程,answer
4414843696841411523,标准化(zscore),answer
770186259633043700,缩放和所有点都相关，数据相对分布不会改变，集中的数据标准化后依旧集中,answer
-9170233356865741259,作用,answer
-7134886329958100039,解决部分模型由于数据值域不同对模型产生的影响，尤其是距离模型,answer
-8273232194861923493,更快的收敛,answer
-5277907160681781010,去量纲化,answer
-6208183191526074728,避免数值计算溢出,answer
-1635726538116411628,总结,answer
-2206182933192786422,异常点角度：特征数据上下限明显异常的时候使用标准化方法，简单归一化会造成数据差异模糊，整体方差下降,answer
3257091615682339680,分布角度：使用标准化之前，要求数据需要近似满足高斯分布，不然会改变数据的分布，尤其是对数据分布有强假设的情况下,answer
-2135458807859338833,上线变动角度：归一化在上线的时候需要考虑上下约束届是否需要变动，标准化则不需要考虑变动,answer
5896624254032259990,值域范围角度：归一化对数据范围约定较为固定，而标准化的输出上下届则不定,answer
-2201801667526920509,模型角度：一般涉及距离计算，协方差计算，数据满足高斯分布的情况下用标准化，其他归一化或其他变换,answer
-5760680234285690293,常用模型,answer
6882586511074760178,knn：计算距离，不去量冈则结果受值域范围影响大,answer
9147019972524682323,neuralnetwork：梯度异常问题+激活函数问题,answer
4972708430679000736,连续特征常用方法,question
-1774662618539124969,截断,answer
-1928201268380901771,"连续型的数值进行截断或者对长尾数据进行对数后截断(保留重要信息的前提下对特征进行截断,截断后的特征也可以看作是类别特征)",answer
7377088296328901225,参考异常点里面的outlier识别，以最大值填充或者以None,answer
-3110207725812687339,二值化,answer
752281092566519210,数据分布过于不平衡,answer
-3984642960446343730,空值/异常值过多,answer
-4543386733455604354,分桶,answer
-6119754376436052507,小范围连续数据内不存在逻辑关系，比如31岁和32岁之间不存在明显的差异，可以归为一类,answer
4002809853616148566,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8n2hcomdwj30k60djdh4.jpg),answer
5292208101229339221,离散化,answer
-261426240279096270,数值无意义，比如学历、祖籍等等,answer
-6824274898277745438,缩放,answer
-4594790772471535310,zscore标准化,answer
4515812075414668257,minmax归一化,answer
2821725940751757168,范数归一化:![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8mf5xdj2sj3031011jr6.jpg),answer
-9077081183277299832,L1范数,answer
5123694816533148526,L2范数,answer
7874857220885429302,平方根缩放,answer
1898996666941300520,对数缩放,answer
7016311765485812573,对数缩放适用于处理长尾分且取值为正数的数值变量,answer
-251851826308455689,它将大端长尾压缩为短尾，并将小端进行延伸,answer
-3444595091980527265,可以把类似较差的特征线性化，比如x1x2/y，log变换后变成了log(x1)+log(x2)log(y),answer
1850676661713968316,可以把有偏分布修正为近似正太分布,answer
-4806085092529578949,BoxCox转换,answer
-1029763714194874341,![](https://tva1.sinaimg.cn/large/006y8mN6ly1g8mfjjwir3j309m038gln.jpg),answer
-3570035466893520470,通过因变量的变换，使得变换后的y(λ)与自变量具有线性依托关系。因此，BoxCox变换是通过参数的适当选择，达到对原来数据的“综合治理”，使其满足一个线性模型条件,answer
-941744902829702305,特征交叉,answer
4273207711425543053,人为分段交叉,answer
6833458274035591627,提升模型的拟合能力，使基向量更有表示能力。比如，本来是在二维空间解释一个点的意义，现在升维到三维后解释,answer
3833004458702484394,离散变量的交并补,answer
-3259342777725822039,连续变量的点积，attention类似,answer
8508563392777176129,交叉中需要并行特征筛选的步骤,answer
-6315501291060348030,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8n2rf5aawj30ka0j6q48.jpg),answer
-8072695281199943108,自动组合,answer
306067229453021882,FM/FFM中的矩阵点积,answer
-6520112037257045291,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8n2un2ckzj30eb07jaan.jpg),answer
593404648412984324,NeuralNetwork里面的dense,answer
-630079123085929784,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8n2vb1nnij30co07lt94.jpg),answer
-6983502987336693022,条件选择,answer
-964471993016704821,通过树或者类似的特征组合模型去做最低熵的特征选择,answer
3561861798822795055,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8n2t44a2mj30im0bt0tz.jpg),answer
-8482301269619683190,![](https://tva1.sinaimg.cn/large/006y8mN6gy1g8n2v20wjbj30hs0dx0tq.jpg),answer
3568522929824122283,非线性编码,answer
5397636694830619232,核向量进行升维,answer
5845723301308313208,树模型的叶子结点的stack,answer
7314332664283922915,谱聚类/pca/svd等信息抽取编码,answer
1051843997975095144,lda/EM等分布拟合表示,answer
-3173068017537690213,离散特征常用方法,question
2800794364662258939,onehotencoder,answer
9072342418279279464,分层编码,answer
5592149515559937233,有一定规律的类别数据，邮政编码，手机号等等,answer
-2710944792290174436,计数编码,answer
-8532124786808383850,"将类别特征用其对应的计数来代替,这对线性和非线性模型都有效",answer
-5020077705416243210,"对异常值比较敏感,特征取值有可能冲突",answer
6396493549361628071,计数排名编码,answer
-7113075244485091268,解决上述问题，以排名代替值,answer
-7514575797729824566,Embedding,answer
6577370221288660760,"对于基数(类别变量所有可能不同取值的个数)很大的离散特征，简单模型任意欠拟合,而复杂模型任意过拟合;对于独热编码,得到的特征矩阵太稀疏.对于高基数类别变量,有效方式是基于目标变量对类别特征进行编码,即有监督的编码方式,适用于分类和回归问题",answer
-1002011933614030467,类别特征之间交叉组合,answer
4131846521805581452,笛卡尔交叉,answer
-6500619303806593441,类别特征和数值特征之间交叉组合,answer
-1987462782100214408,均值、中位数、标准差、最大值和最小值,answer
