:START_ID,name,:END_ID,:TYPE
-7366592240839794226,question2answer,-8756969101530223625,question2answer
-7366592240839794226,question2answer,1107524418771167900,question2answer
-7366592240839794226,question2answer,4387706608067405057,question2answer
-6892209997750858762,question2answer,-503913543032804326,question2answer
-6892209997750858762,question2answer,8838308419145003771,question2answer
-6892209997750858762,question2answer,-6405287485969797110,question2answer
3365334259452402129,question2answer,-1977508283746687284,question2answer
3365334259452402129,question2answer,2997456706657383931,question2answer
-528209187864422491,question2answer,-1221171815895134828,question2answer
-7597631618279506675,question2answer,-185020870694068125,question2answer
6709230853434556007,question2answer,2816104668005912791,question2answer
7147962502960402293,question2answer,2316204966519813609,question2answer
-4522310751944247001,question2answer,-5410193762923842729,question2answer
8856587565302393116,question2answer,-4953783779364941095,question2answer
8856587565302393116,question2answer,-4240616014906898576,question2answer
8856587565302393116,question2answer,-7125092331577579249,question2answer
8856587565302393116,question2answer,1453194949014862609,question2answer
-1782764784909445230,question2answer,-2707361818249748185,question2answer
-1782764784909445230,question2answer,3073758479757631877,question2answer
-1782764784909445230,question2answer,3202232957510331265,question2answer
-7077013011718311566,question2answer,2966118926189366050,question2answer
1194541339153793871,question2answer,651157089427433560,question2answer
1194541339153793871,question2answer,-1138741085831283460,question2answer
8768888920756994506,question2answer,412237656868323419,question2answer
8768888920756994506,question2answer,-8015263448265112585,question2answer
8768888920756994506,question2answer,1575443721160702081,question2answer
8768888920756994506,question2answer,2829419979684876329,question2answer
8768888920756994506,question2answer,-4203645338985067967,question2answer
-3480339675499769015,question2answer,-7758220282117234757,question2answer
-3480339675499769015,question2answer,2187460928191890296,question2answer
1563792230815803698,question2answer,6607365710097697843,question2answer
1563792230815803698,question2answer,-107980782634928542,question2answer
-771005139814626243,question2answer,-263974353207067379,question2answer
3826289833614922997,question2answer,2139440831837737359,question2answer
3826289833614922997,question2answer,5285909522367683995,question2answer
-2718670706634798544,question2answer,2349705450555492122,question2answer
-2718670706634798544,question2answer,4808608743555971871,question2answer
-2718670706634798544,question2answer,4040269147226307734,question2answer
1924320668232142824,question2answer,30966422952211519,question2answer
-597402229902133676,question2answer,-8638452741672808046,question2answer
-597402229902133676,question2answer,-6537799521153632397,question2answer
-597402229902133676,question2answer,-2919879723823114324,question2answer
-597402229902133676,question2answer,-4341213865485189892,question2answer
-597402229902133676,question2answer,-5690541262062388634,question2answer
-6957352854995049476,question2answer,-7533371610012756660,question2answer
-85087986214498761,question2answer,-8569826871527454787,question2answer
-85087986214498761,question2answer,8217632099313991677,question2answer
-85087986214498761,question2answer,-3605544354060490852,question2answer
-85087986214498761,question2answer,-4632357843753004779,question2answer
-85087986214498761,question2answer,1596799535765319540,question2answer
-3826943885134718335,question2answer,8227803919023894794,question2answer
191281974126540112,question2answer,-5497046391343082275,question2answer
191281974126540112,question2answer,8738547075460278077,question2answer
4562126214319942965,question2answer,2487711593349200457,question2answer
4562126214319942965,question2answer,3506550017263715165,question2answer
1175454645775350238,question2answer,1746219042363926283,question2answer
-2924458895271334959,question2answer,-5362390373700675072,question2answer
-2924458895271334959,question2answer,18750816511156071,question2answer
-2924458895271334959,question2answer,-6845613198903218353,question2answer
-2924458895271334959,question2answer,2856290812401617653,question2answer
-2924458895271334959,question2answer,5267898523131746885,question2answer
-2924458895271334959,question2answer,8800409819309901217,question2answer
-2924458895271334959,question2answer,482906123982235253,question2answer
-2924458895271334959,question2answer,1883256835234462118,question2answer
-2924458895271334959,question2answer,-6698070558437640973,question2answer
-2924458895271334959,question2answer,2785393976619335131,question2answer
-2924458895271334959,question2answer,-3295651776428484082,question2answer
-2924458895271334959,question2answer,1623331394447991642,question2answer
-2924458895271334959,question2answer,635392726415438033,question2answer
-8091475000159435417,question2answer,1551118602731765522,question2answer
-8091475000159435417,question2answer,-6944996621242965092,question2answer
-8091475000159435417,question2answer,-6274003717899352486,question2answer
-8091475000159435417,question2answer,-5018162009755126073,question2answer
7292522758964990174,question2answer,-5804569688523494446,question2answer
-4059825037259665998,question2answer,-3751849076430229775,question2answer
-4059825037259665998,question2answer,2273359157530730369,question2answer
-4059825037259665998,question2answer,-8904863828131778656,question2answer
-4059825037259665998,question2answer,-436669080945888301,question2answer
-4059825037259665998,question2answer,-5540655382902688272,question2answer
-4059825037259665998,question2answer,-652920037202665989,question2answer
-4059825037259665998,question2answer,-1635371777662058443,question2answer
-4059825037259665998,question2answer,6983577592629148347,question2answer
3682875447926164231,question2answer,1351675341009020455,question2answer
3682875447926164231,question2answer,1599314431588868097,question2answer
-1763514556478564295,question2answer,1404353317828252819,question2answer
943869738851118427,question2answer,4635440829892721296,question2answer
-5458935959612185695,question2answer,7778888081797673152,question2answer
-5458935959612185695,question2answer,3805596196954487513,question2answer
-5458935959612185695,question2answer,-6794237936316676963,question2answer
-4025577193018487749,question2answer,3717594716684726098,question2answer
5368057702790658355,question2answer,-213991365771374,question2answer
-8075053675585412150,question2answer,-1578523231136735808,question2answer
8335465772639439017,question2answer,7349705992857594377,question2answer
8335465772639439017,question2answer,-3718033369718182497,question2answer
5983536492917102592,question2answer,-4420083417562722068,question2answer
5983536492917102592,question2answer,8025893123619724560,question2answer
5983536492917102592,question2answer,-3090593858188878680,question2answer
5983536492917102592,question2answer,-4442749475986120093,question2answer
5983536492917102592,question2answer,-4317252408770126307,question2answer
5983536492917102592,question2answer,8673217792886048597,question2answer
5983536492917102592,question2answer,-1676756337877911829,question2answer
5983536492917102592,question2answer,-2426350383703782906,question2answer
3653378141349637787,question2answer,7378621823551977389,question2answer
1591291747183631056,question2answer,-6011806804508701452,question2answer
1591291747183631056,question2answer,-4423677391731956658,question2answer
-157709759143041438,question2answer,-6379452956142858202,question2answer
-157709759143041438,question2answer,5170798535152398045,question2answer
-157709759143041438,question2answer,-1909065379180483808,question2answer
-1621320528225303543,question2answer,-7030987285401208705,question2answer
-1621320528225303543,question2answer,7361144394821845491,question2answer
-1621320528225303543,question2answer,926237437130584589,question2answer
8678731964829318895,question2answer,7276692563367303268,question2answer
8678731964829318895,question2answer,1325559008525893103,question2answer
8678731964829318895,question2answer,-3582185394713195067,question2answer
8678731964829318895,question2answer,-8062233916340847577,question2answer
8678731964829318895,question2answer,-405077666066454411,question2answer
8678731964829318895,question2answer,5858583751550987654,question2answer
8678731964829318895,question2answer,8396290608503874308,question2answer
8678731964829318895,question2answer,-7057355721494834234,question2answer
8678731964829318895,question2answer,9114889379650777438,question2answer
8678731964829318895,question2answer,-8863294056844722784,question2answer
8678731964829318895,question2answer,3863706594744177084,question2answer
8678731964829318895,question2answer,6239661298779511959,question2answer
8678731964829318895,question2answer,-6213886009376478243,question2answer
8678731964829318895,question2answer,-9153736748568350885,question2answer
8678731964829318895,question2answer,2467550476147727783,question2answer
8678731964829318895,question2answer,-4369845952701003844,question2answer
8678731964829318895,question2answer,-2006192781177417227,question2answer
8678731964829318895,question2answer,8168576614076424505,question2answer
8678731964829318895,question2answer,474753740005992046,question2answer
8678731964829318895,question2answer,2450200688016023674,question2answer
8678731964829318895,question2answer,-5416461382219012415,question2answer
8678731964829318895,question2answer,-652920037202665989,question2answer
8678731964829318895,question2answer,-2054435469266421911,question2answer
8678731964829318895,question2answer,1311574404523125323,question2answer
8678731964829318895,question2answer,-7688866679414747244,question2answer
6847217144928123261,question2answer,-115968947003967554,question2answer
6847217144928123261,question2answer,-3743859622218753181,question2answer
6847217144928123261,question2answer,5641871205178144002,question2answer
-7080916004902884769,question2answer,-9201882076943484744,question2answer
-4870158568762298328,question2answer,-1709651008546647527,question2answer
-4870158568762298328,question2answer,-4873453134115888601,question2answer
-4870158568762298328,question2answer,-4347415889151769117,question2answer
2471674174583766545,question2answer,-5108255550561150037,question2answer
2471674174583766545,question2answer,-4733617550333035075,question2answer
2471674174583766545,question2answer,-2165501828222059592,question2answer
2471674174583766545,question2answer,-2997391335675596022,question2answer
2471674174583766545,question2answer,-2909599796293511078,question2answer
2471674174583766545,question2answer,8487161534382839976,question2answer
2471674174583766545,question2answer,621952182145900592,question2answer
2471674174583766545,question2answer,-8069809808386381547,question2answer
2471674174583766545,question2answer,1332781610267244004,question2answer
2471674174583766545,question2answer,3294235897192417452,question2answer
2471674174583766545,question2answer,964024326811964075,question2answer
2471674174583766545,question2answer,8456638067460116104,question2answer
2471674174583766545,question2answer,3765832646164276279,question2answer
2471674174583766545,question2answer,2472523737296390791,question2answer
-7757003781759996912,question2answer,2114386650507272154,question2answer
-7757003781759996912,question2answer,-5232326034888711108,question2answer
-7757003781759996912,question2answer,-3017015058596164696,question2answer
-7757003781759996912,question2answer,-4810148662699792359,question2answer
-7757003781759996912,question2answer,7018984752838643523,question2answer
-7757003781759996912,question2answer,-1542357230646068832,question2answer
-3897786572137936006,question2answer,-8169343840741555183,question2answer
-3897786572137936006,question2answer,-6531524633511876279,question2answer
-3897786572137936006,question2answer,5235604312570399036,question2answer
-1409808733128220522,question2answer,-3590544315338531470,question2answer
-1409808733128220522,question2answer,-3645582317671315758,question2answer
-1409808733128220522,question2answer,4725614905534657035,question2answer
8906248842345342278,question2answer,-7218945113434391245,question2answer
8906248842345342278,question2answer,-6775129870604493655,question2answer
8906248842345342278,question2answer,1060510014233164916,question2answer
4424369601647127480,question2answer,-6694571378896923824,question2answer
4424369601647127480,question2answer,-7449878583960338063,question2answer
4424369601647127480,question2answer,-3502717813995246996,question2answer
8957199932218140551,question2answer,8669194847895662273,question2answer
8957199932218140551,question2answer,-7698536536272986437,question2answer
8957199932218140551,question2answer,1985268534246928966,question2answer
8957199932218140551,question2answer,-2200375372357859020,question2answer
323088645138332408,question2answer,1151767015625995942,question2answer
323088645138332408,question2answer,-7538342241328339941,question2answer
323088645138332408,question2answer,4752672603833807097,question2answer
323088645138332408,question2answer,-5289158363030631776,question2answer
323088645138332408,question2answer,-6792017353225656491,question2answer
323088645138332408,question2answer,-319610365427536370,question2answer
323088645138332408,question2answer,-8113480932239223227,question2answer
-2450995730262603836,question2answer,5343688664288433683,question2answer
-2450995730262603836,question2answer,-93153794356436221,question2answer
-7192062876788297093,question2answer,-2698103042747193442,question2answer
-7192062876788297093,question2answer,-1007207025243104926,question2answer
2076294403995820530,question2answer,-1413534557661867457,question2answer
4449983820317555624,question2answer,1123593457287011801,question2answer
4449983820317555624,question2answer,1548935001250149170,question2answer
4449983820317555624,question2answer,-1388558212753926816,question2answer
1574572949193186209,question2answer,-4627129319075068289,question2answer
1574572949193186209,question2answer,-2059510836624948951,question2answer
1574572949193186209,question2answer,1552606875523802607,question2answer
1574572949193186209,question2answer,-5492493214729514996,question2answer
1574572949193186209,question2answer,1690810455793980550,question2answer
1574572949193186209,question2answer,2910228059689154145,question2answer
1574572949193186209,question2answer,-2366731666075921355,question2answer
1574572949193186209,question2answer,4467726170750645382,question2answer
-3572629075688114882,question2answer,-9163352906828744347,question2answer
-3572629075688114882,question2answer,4492557645464060473,question2answer
-3572629075688114882,question2answer,-1434473929109072927,question2answer
-3572629075688114882,question2answer,-4315066270943787763,question2answer
3399690599919985182,question2answer,7400294031174713277,question2answer
5814873099509455941,question2answer,-8261904098845317603,question2answer
5814873099509455941,question2answer,-7491394798121864278,question2answer
5814873099509455941,question2answer,7413906960767381227,question2answer
5814873099509455941,question2answer,-2576606073155692561,question2answer
5814873099509455941,question2answer,329952601291063302,question2answer
5814873099509455941,question2answer,-1510946430418513866,question2answer
5814873099509455941,question2answer,1546491892119530707,question2answer
5814873099509455941,question2answer,-1575923485906616988,question2answer
5814873099509455941,question2answer,5790979953085366779,question2answer
5814873099509455941,question2answer,-6067501674729427292,question2answer
5814873099509455941,question2answer,2911208649142820611,question2answer
5814873099509455941,question2answer,3609684028846725206,question2answer
5814873099509455941,question2answer,5940771867795833594,question2answer
5814873099509455941,question2answer,4951038874842762548,question2answer
5814873099509455941,question2answer,-2479842690712438745,question2answer
5814873099509455941,question2answer,-463854441417084802,question2answer
5814873099509455941,question2answer,6659219338195227557,question2answer
5814873099509455941,question2answer,5864617280919302908,question2answer
5814873099509455941,question2answer,-7186570903542231646,question2answer
5814873099509455941,question2answer,-3353066765195317949,question2answer
5814873099509455941,question2answer,-5709436343599756086,question2answer
5814873099509455941,question2answer,-300011383432758190,question2answer
5814873099509455941,question2answer,-343326703928627891,question2answer
4152923664901975954,question2answer,6786592848109475116,question2answer
4152923664901975954,question2answer,5706939349852271308,question2answer
4152923664901975954,question2answer,6603844909086664730,question2answer
4152923664901975954,question2answer,5952963119080418352,question2answer
4152923664901975954,question2answer,-5433141029114252904,question2answer
4152923664901975954,question2answer,6126578657633570134,question2answer
4152923664901975954,question2answer,8962888048320760995,question2answer
4152923664901975954,question2answer,-537787591387042765,question2answer
4152923664901975954,question2answer,1690401985080485017,question2answer
5767313111709880034,question2answer,-8247241443253765941,question2answer
5767313111709880034,question2answer,3559887948273443082,question2answer
5767313111709880034,question2answer,8175452868820403317,question2answer
5767313111709880034,question2answer,-4679603778032328779,question2answer
5767313111709880034,question2answer,-7446586616494098415,question2answer
5767313111709880034,question2answer,-6760045362746772268,question2answer
5767313111709880034,question2answer,9163906665405143534,question2answer
5767313111709880034,question2answer,-4841668292042563042,question2answer
-1472632791752415108,question2answer,7994504569905156727,question2answer
90483282436493484,question2answer,7646410595010654448,question2answer
7444036304760007087,question2answer,8792400497739962517,question2answer
7444036304760007087,question2answer,1198087271582343524,question2answer
7444036304760007087,question2answer,-7067520576935515368,question2answer
-293728696968888279,question2answer,2770020687323549829,question2answer
-293728696968888279,question2answer,8640388638689685488,question2answer
-293728696968888279,question2answer,-7049697845695046611,question2answer
-293728696968888279,question2answer,-8063664110572521944,question2answer
-293728696968888279,question2answer,-449081222727680978,question2answer
-2184369481875314401,question2answer,-3342038775522003731,question2answer
-2184369481875314401,question2answer,2648847896856304993,question2answer
-2184369481875314401,question2answer,-1289980229328525193,question2answer
8838718631676202714,question2answer,-7634397203284293917,question2answer
8838718631676202714,question2answer,-1617696153851765881,question2answer
8838718631676202714,question2answer,-4816294200236279411,question2answer
8838718631676202714,question2answer,8984899259968758069,question2answer
3457472234156786560,question2answer,5604037146911418184,question2answer
3457472234156786560,question2answer,6310942231241405097,question2answer
3457472234156786560,question2answer,-8701521948354854625,question2answer
3457472234156786560,question2answer,-1428868071210895985,question2answer
3457472234156786560,question2answer,1251759023929602669,question2answer
3457472234156786560,question2answer,6965812184916476980,question2answer
3457472234156786560,question2answer,6363309005031557400,question2answer
3457472234156786560,question2answer,814689532637995658,question2answer
-720561751833233780,question2answer,-8819770360431899466,question2answer
7364294417629832664,question2answer,-969389405252300747,question2answer
7364294417629832664,question2answer,8232473844503551563,question2answer
7364294417629832664,question2answer,4446401594273568551,question2answer
7364294417629832664,question2answer,-2263676877697891595,question2answer
7364294417629832664,question2answer,2228952839091103086,question2answer
959650187573633286,question2answer,2325112970546746515,question2answer
959650187573633286,question2answer,7300019686604542547,question2answer
-4314487982422408384,question2answer,6343447036040247414,question2answer
-4314487982422408384,question2answer,-5636596653276447657,question2answer
-4314487982422408384,question2answer,777010694337186859,question2answer
2907524675914282712,question2answer,-1244332928910674160,question2answer
2907524675914282712,question2answer,7223969639467587455,question2answer
2907524675914282712,question2answer,5748430255615931624,question2answer
2907524675914282712,question2answer,-3027818699604692305,question2answer
-8012867296720321300,question2answer,-3407807201211090823,question2answer
-8012867296720321300,question2answer,7512038410190762160,question2answer
-8012867296720321300,question2answer,1088971722462478172,question2answer
4577854582636688420,question2answer,-7173373136759018180,question2answer
4869456835100578771,question2answer,994848512447897673,question2answer
4869456835100578771,question2answer,-1561123216824695610,question2answer
4869456835100578771,question2answer,-5949101718411635508,question2answer
4869456835100578771,question2answer,-5392066380383064375,question2answer
4869456835100578771,question2answer,-6033350236335486962,question2answer
4869456835100578771,question2answer,1326101445497124119,question2answer
4869456835100578771,question2answer,-5269126157152819960,question2answer
4869456835100578771,question2answer,7531518014627074567,question2answer
-1305641494973048667,question2answer,8172233986741259571,question2answer
-1305641494973048667,question2answer,3434409125881614335,question2answer
-1305641494973048667,question2answer,2830089450041154997,question2answer
-1305641494973048667,question2answer,-11789479582262826,question2answer
-1305641494973048667,question2answer,-4193286709383767093,question2answer
-1305641494973048667,question2answer,217297141493856565,question2answer
-6713026365223149001,question2answer,2151760194341391847,question2answer
-6713026365223149001,question2answer,-3058491991003419440,question2answer
-6713026365223149001,question2answer,-3644033395094241052,question2answer
-6713026365223149001,question2answer,193934836125493599,question2answer
3217112944445015489,question2answer,4352083290165059198,question2answer
3217112944445015489,question2answer,3644688330232414445,question2answer
3217112944445015489,question2answer,885848427163569291,question2answer
3217112944445015489,question2answer,-7798554608216387850,question2answer
-8186455828990489437,question2answer,-8451986298671435940,question2answer
-4541507103429731168,question2answer,7011887335279787184,question2answer
-4541507103429731168,question2answer,996232814405966697,question2answer
8271663902735727397,question2answer,2123589007399146093,question2answer
2169014031608736073,question2answer,-3758029269504595787,question2answer
2169014031608736073,question2answer,9098025136733590306,question2answer
2169014031608736073,question2answer,-1747000544213282037,question2answer
2169014031608736073,question2answer,-5874169616649414378,question2answer
2169014031608736073,question2answer,345727015848886435,question2answer
2169014031608736073,question2answer,-7424860473405534472,question2answer
2169014031608736073,question2answer,2995004458395664230,question2answer
2169014031608736073,question2answer,-3602648821203030772,question2answer
2169014031608736073,question2answer,4791713194295433604,question2answer
7647224743603935436,question2answer,5721741066360513135,question2answer
7647224743603935436,question2answer,1848269756604329825,question2answer
7647224743603935436,question2answer,-8435480527625909375,question2answer
7647224743603935436,question2answer,2806635905760552619,question2answer
7647224743603935436,question2answer,-8139788539607909567,question2answer
7647224743603935436,question2answer,3266758441465791196,question2answer
7647224743603935436,question2answer,-183578546482086541,question2answer
4547317486145313552,question2answer,7380149387739833139,question2answer
4547317486145313552,question2answer,2096406320323132008,question2answer
7407973754872079622,question2answer,4022503365066089419,question2answer
7407973754872079622,question2answer,-8977241300540467062,question2answer
7407973754872079622,question2answer,-1396287389485857371,question2answer
7407973754872079622,question2answer,-7211259391871506066,question2answer
7407973754872079622,question2answer,6207510642185919779,question2answer
7407973754872079622,question2answer,5467241012480279101,question2answer
7407973754872079622,question2answer,4981408192932956137,question2answer
-6216507185336252533,question2answer,1512754218066675304,question2answer
-6216507185336252533,question2answer,6527210027454507179,question2answer
-6216507185336252533,question2answer,1483647528200266543,question2answer
-6216507185336252533,question2answer,6992038026503320031,question2answer
-6690634318561252684,question2answer,5902893086070323784,question2answer
-6690634318561252684,question2answer,-6569326120811633434,question2answer
-6735274451600721928,question2answer,2240441931893175141,question2answer
-6735274451600721928,question2answer,7599957388800506462,question2answer
-6735274451600721928,question2answer,2325404445086364265,question2answer
-888844062452958892,question2answer,-1533533631019131700,question2answer
-4295190464207441703,question2answer,-3992286405431389909,question2answer
-4295190464207441703,question2answer,5418983909337669564,question2answer
-4295190464207441703,question2answer,-1848603848266545084,question2answer
-4295190464207441703,question2answer,-6210422837831950567,question2answer
-4295190464207441703,question2answer,6339497663858927206,question2answer
-4295190464207441703,question2answer,-4583594204732682940,question2answer
3603032335969691310,question2answer,-3328414256154939902,question2answer
3603032335969691310,question2answer,-311034561494343035,question2answer
3603032335969691310,question2answer,-6386456051154004152,question2answer
-92770415802950975,question2answer,-2003513078678557636,question2answer
-92770415802950975,question2answer,-4612554639262738915,question2answer
-92770415802950975,question2answer,-9161273175127650317,question2answer
-92770415802950975,question2answer,9171618381948489570,question2answer
1296141068627284800,question2answer,-9131345546594215539,question2answer
1296141068627284800,question2answer,-6636272055497492874,question2answer
1296141068627284800,question2answer,-7705468336263290108,question2answer
1296141068627284800,question2answer,2994403247605914660,question2answer
1296141068627284800,question2answer,-6000712551215690461,question2answer
1296141068627284800,question2answer,-7921767406478803920,question2answer
1296141068627284800,question2answer,4797846228720983676,question2answer
1296141068627284800,question2answer,3458508960340265649,question2answer
1296141068627284800,question2answer,-8194943225902631600,question2answer
5736885911562435075,question2answer,2959556599942636190,question2answer
5736885911562435075,question2answer,-909417745965305875,question2answer
-8696487158375855524,question2answer,-1340027156211865586,question2answer
-8696487158375855524,question2answer,524235127143864497,question2answer
-8696487158375855524,question2answer,-1081349253820875682,question2answer
-7638600315835258656,question2answer,-1887941612980716085,question2answer
-7638600315835258656,question2answer,1553017484804118141,question2answer
-7638600315835258656,question2answer,8824388306725101184,question2answer
-7638600315835258656,question2answer,4651212871111491789,question2answer
-7638600315835258656,question2answer,-7560601190921410104,question2answer
-7638600315835258656,question2answer,508085270897924517,question2answer
2517979825143079965,question2answer,-1847382946067444426,question2answer
2517979825143079965,question2answer,-8232927916916998770,question2answer
-1413180564419976746,question2answer,3946960066134847235,question2answer
-1413180564419976746,question2answer,-54276782002095053,question2answer
-1413180564419976746,question2answer,-5088659805646802963,question2answer
-1413180564419976746,question2answer,777009821392775892,question2answer
-1413180564419976746,question2answer,5523441101274119809,question2answer
-1413180564419976746,question2answer,-7250010112500430915,question2answer
-1413180564419976746,question2answer,-7823060384166663786,question2answer
-1413180564419976746,question2answer,487039368410267957,question2answer
-1413180564419976746,question2answer,-3425230066149114602,question2answer
5257212214704243014,question2answer,-1405254358955577375,question2answer
5257212214704243014,question2answer,-606536575597935962,question2answer
5257212214704243014,question2answer,2011836704093514484,question2answer
5257212214704243014,question2answer,4721142044458892385,question2answer
5257212214704243014,question2answer,-3927316354014290380,question2answer
5257212214704243014,question2answer,-7432794558083878403,question2answer
5257212214704243014,question2answer,2317119480947119179,question2answer
5257212214704243014,question2answer,-2954062784950269133,question2answer
5257212214704243014,question2answer,-5645920210791303411,question2answer
5257212214704243014,question2answer,6984744805053947133,question2answer
5257212214704243014,question2answer,-5627885833458664903,question2answer
5257212214704243014,question2answer,-4745839965830856963,question2answer
5257212214704243014,question2answer,-8239726427440994894,question2answer
5257212214704243014,question2answer,-575170222970198863,question2answer
5257212214704243014,question2answer,1304545841207685916,question2answer
5257212214704243014,question2answer,2339465197781076630,question2answer
-2345375797526860574,question2answer,885140658460465477,question2answer
-2345375797526860574,question2answer,-2521510908529200572,question2answer
-2345375797526860574,question2answer,6535278750903404180,question2answer
-2345375797526860574,question2answer,4207362395076194184,question2answer
-2345375797526860574,question2answer,2808563246090494692,question2answer
7427530430615294308,question2answer,-5944542552993782657,question2answer
7427530430615294308,question2answer,-5304935451334407007,question2answer
7427530430615294308,question2answer,-1572786253760426062,question2answer
7427530430615294308,question2answer,-6995460333962411879,question2answer
7427530430615294308,question2answer,2882974504505822139,question2answer
7427530430615294308,question2answer,-6352040305960513390,question2answer
7743286908852770299,question2answer,777009821392775892,question2answer
7743286908852770299,question2answer,-6594416822584336960,question2answer
7743286908852770299,question2answer,-6989442486126235845,question2answer
7743286908852770299,question2answer,7001900072917951752,question2answer
7743286908852770299,question2answer,4560640911157169741,question2answer
7743286908852770299,question2answer,2309668524135869164,question2answer
6721072063010527766,question2answer,-7258625789083947702,question2answer
6721072063010527766,question2answer,-2134143667324994025,question2answer
6122944399466608148,question2answer,-9161733885692297063,question2answer
6122944399466608148,question2answer,5646475598183038015,question2answer
6122944399466608148,question2answer,638810667735789104,question2answer
6709901722341711181,question2answer,8076370721004852422,question2answer
6709901722341711181,question2answer,-2807242395824365567,question2answer
6709901722341711181,question2answer,-8347674708279385496,question2answer
-4154296355484597751,question2answer,-7793256744604968366,question2answer
-4154296355484597751,question2answer,5072625942970159467,question2answer
-4154296355484597751,question2answer,-6563960512849072924,question2answer
-4154296355484597751,question2answer,4916816380629223601,question2answer
-8323298060262963658,question2answer,-7395491088050709948,question2answer
-8323298060262963658,question2answer,2107147197463183846,question2answer
-8323298060262963658,question2answer,1086337134417075447,question2answer
-8323298060262963658,question2answer,7398230438493936725,question2answer
-8323298060262963658,question2answer,-5063622658760967715,question2answer
-8323298060262963658,question2answer,-8625461139232724681,question2answer
-137493320226270400,question2answer,-5895415019161651800,question2answer
-137493320226270400,question2answer,-1516726132685030822,question2answer
-137493320226270400,question2answer,-7090112566873340155,question2answer
-137493320226270400,question2answer,3683116332631528844,question2answer
685542938721678497,question2answer,-6029492968115128508,question2answer
685542938721678497,question2answer,6334783359150329425,question2answer
-3772212624821300031,question2answer,6399422161015311893,question2answer
6394746321134661083,question2answer,-3787109930511441394,question2answer
6394746321134661083,question2answer,-4868623375564414024,question2answer
6394746321134661083,question2answer,2126815945357957294,question2answer
6394746321134661083,question2answer,-5737504734095522111,question2answer
6394746321134661083,question2answer,-8114529202553546710,question2answer
5884343234876956525,question2answer,4788000955712193334,question2answer
5884343234876956525,question2answer,8810203207211857794,question2answer
5884343234876956525,question2answer,-3623613899444043897,question2answer
5884343234876956525,question2answer,-76613722507758889,question2answer
-8460855244483945202,question2answer,8012274854562057053,question2answer
-8460855244483945202,question2answer,7148382531585817701,question2answer
-8460855244483945202,question2answer,3608028186593309448,question2answer
-8460855244483945202,question2answer,-2321199947733891401,question2answer
-2717954443654824358,question2answer,-8350899345908770163,question2answer
-2717954443654824358,question2answer,-6564921958495320259,question2answer
2793417592778741965,question2answer,157415903110820279,question2answer
2793417592778741965,question2answer,-698812980206689001,question2answer
2793417592778741965,question2answer,6976943543925430942,question2answer
2793417592778741965,question2answer,6372274332278365214,question2answer
2793417592778741965,question2answer,3439660181026318386,question2answer
5850315929257486522,question2answer,334067165438034227,question2answer
5850315929257486522,question2answer,4715075719265174944,question2answer
5850315929257486522,question2answer,-2442603935654868930,question2answer
5850315929257486522,question2answer,2874080617677372275,question2answer
-6106456137021952792,question2answer,-2129660946345083463,question2answer
-6106456137021952792,question2answer,-6301510856842985327,question2answer
-6106456137021952792,question2answer,5740741869266648229,question2answer
-6106456137021952792,question2answer,2870246544927608271,question2answer
-6106456137021952792,question2answer,-1046023628431119050,question2answer
3318883804551152952,question2answer,1595186332018930721,question2answer
3318883804551152952,question2answer,-5806437631399157994,question2answer
5352771766437092433,question2answer,-5354034898347912313,question2answer
5352771766437092433,question2answer,5048418155818830990,question2answer
5352771766437092433,question2answer,8843383368431755747,question2answer
8347484653458290491,question2answer,-5989993916109267122,question2answer
8347484653458290491,question2answer,-3457893637152398973,question2answer
8347484653458290491,question2answer,7043594907874554138,question2answer
3140408265116683860,question2answer,-6692906471247694242,question2answer
3140408265116683860,question2answer,-4155941423787878735,question2answer
3140408265116683860,question2answer,751140406791631443,question2answer
3140408265116683860,question2answer,2157306269519753320,question2answer
3140408265116683860,question2answer,-268210878380503061,question2answer
3140408265116683860,question2answer,-3869783192432796682,question2answer
1146261786643479240,question2answer,-8073502929281068765,question2answer
1146261786643479240,question2answer,8705540711787058803,question2answer
7749703738286082738,question2answer,8503737107461566862,question2answer
8092706369014363827,question2answer,-8345472148677044102,question2answer
8092706369014363827,question2answer,-4039939807678053816,question2answer
-4172882578176193188,question2answer,-8222795955897132517,question2answer
-4172882578176193188,question2answer,-5048538901759046063,question2answer
-4172882578176193188,question2answer,-3873599747934072555,question2answer
1105967358483539657,question2answer,6707940889025341227,question2answer
1105967358483539657,question2answer,-8047342118322388,question2answer
1105967358483539657,question2answer,-2185921686538033862,question2answer
-6193320793430139870,question2answer,3687505302580345979,question2answer
-6193320793430139870,question2answer,5377719400470667146,question2answer
-6193320793430139870,question2answer,-338240186398437735,question2answer
-8038428051305772111,question2answer,2430637862811535933,question2answer
7793405042212844466,question2answer,-6836070110415022975,question2answer
7793405042212844466,question2answer,-395808199285592428,question2answer
7793405042212844466,question2answer,-8864331585340776277,question2answer
3901623841389693960,question2answer,-484330753847700319,question2answer
3901623841389693960,question2answer,3018139377696090681,question2answer
3901623841389693960,question2answer,1805333164428978716,question2answer
3901623841389693960,question2answer,-5759217147238184947,question2answer
3901623841389693960,question2answer,-7334815938223813692,question2answer
7289441108158517653,question2answer,5956505400099933660,question2answer
7289441108158517653,question2answer,-6851552413157481886,question2answer
7289441108158517653,question2answer,-9046335907753305768,question2answer
